timestamp,close,high,low,open,volume,halving_impact,btc_dominance,close_lag1,close_lag2,volume_lag1,RSI,EMA_10,SMA_50,target
2014-11-27,369.6700134277344,373.99200439453125,368.2820129394531,370.50201416015625,8748030,0.0,0.5,368.3699951171875,375.3479919433594,18601700,49.95164751922685,370.2571990788421,367.0968603515625,376.4469909667969
2014-11-28,376.4469909667969,382.8380126953125,358.4549865722656,369.3739929199219,22946500,0.0,0.5,369.6700134277344,368.3699951171875,8748030,52.59089067964744,371.382615785743,367.32528015136717,375.4909973144531
2014-11-29,375.4909973144531,387.60101318359375,372.1449890136719,376.1520080566406,15375600,0.0,0.5,376.4469909667969,369.6700134277344,22946500,52.17292707351201,372.1295942455085,367.60385986328123,378.0469970703125
2014-11-30,378.0469970703125,382.5270080566406,373.3089904785156,375.510009765625,9194440,0.0,0.5,375.4909973144531,376.4469909667969,15375600,53.24288362789164,373.20548566820014,367.91881958007815,379.2449951171875
2014-12-01,379.2449951171875,383.6619873046875,376.66900634765625,378.2489929199219,11763000,0.0,0.5,378.0469970703125,375.4909973144531,9194440,53.76497132331116,374.30357829528873,367.9327392578125,381.3150024414063
2014-12-02,381.3150024414063,384.0379943847656,377.8630065917969,379.25,12364100,0.0,0.5,379.2449951171875,378.0469970703125,11763000,54.70607219898896,375.57838268549193,367.7507592773438,375.010009765625
2014-12-03,375.010009765625,383.0260009765625,374.34600830078125,381.72198486328125,13340100,0.0,0.5,381.3150024414063,379.2449951171875,12364100,51.282114741685305,375.475042154607,367.2335595703125,369.60400390625
2014-12-04,369.60400390625,378.6549987792969,367.7590026855469,375.7179870605469,14529600,0.0,0.5,375.010009765625,381.3150024414063,13340100,48.48032855944648,374.40758065490576,366.73017944335936,376.85400390625
2014-12-05,376.85400390625,379.1919860839844,365.7560119628906,369.4419860839844,15181800,0.0,0.5,369.60400390625,375.010009765625,14529600,52.2482716614892,374.8523848824229,366.6161395263672,374.7850036621094
2014-12-06,374.7850036621094,378.447998046875,370.94500732421875,376.7569885253906,7009320,0.0,0.5,376.85400390625,369.60400390625,15181800,51.09970330109037,374.8401337514568,366.4366796875,375.0950012207031
2014-12-07,375.0950012207031,376.2919921875,373.2749938964844,374.83599853515625,6491650,0.0,0.5,374.7850036621094,376.85400390625,7009320,51.27254204052658,374.88647329131976,366.1097399902344,361.9089965820313
2014-12-08,361.9089965820313,376.02899169921875,361.885986328125,374.9649963378906,18898700,0.0,0.5,375.0950012207031,374.7850036621094,6491650,44.12787146090842,372.52693207144915,365.5570001220703,352.218994140625
2014-12-09,352.218994140625,363.0669860839844,344.95098876953125,361.8949890136719,32915500,0.0,0.5,361.9089965820313,375.0950012207031,18898700,39.74485026862369,368.8345797203902,364.94447998046877,346.364990234375
2014-12-10,346.364990234375,352.3840026855469,346.364990234375,352.2049865722656,16427700,0.0,0.5,352.218994140625,361.9089965820313,32915500,37.33238989357675,364.749199813842,364.14227966308596,350.5060119628906
2014-12-11,350.5060119628906,361.35699462890625,338.76300048828125,344.3399963378906,32431300,0.0,0.5,346.364990234375,352.218994140625,16427700,40.102074331713695,362.1595292954872,363.4892401123047,352.5419921875
2014-12-12,352.5419921875,352.9830017089844,349.2909851074219,350.8330078125,16989800,0.0,0.5,350.5060119628906,346.364990234375,32431300,41.47170588857531,360.41088618494405,363.3717401123047,347.3760070800781
2014-12-13,347.3760070800781,352.3810119628906,346.5880126953125,352.3810119628906,11675900,0.0,0.5,352.5419921875,350.5060119628906,16989800,39.03284802875331,358.0409081658775,363.15236022949216,351.6319885253906
2014-12-14,351.6319885253906,353.3160095214844,345.4179992675781,346.72698974609375,12415200,0.0,0.5,347.3760070800781,352.5419921875,11675900,42.05609488726202,356.87565004942536,363.239580078125,345.3450012207031
2014-12-15,345.3450012207031,351.81500244140625,344.9339904785156,351.3609924316406,17264200,0.0,0.5,351.6319885253906,347.3760070800781,12415200,38.98100198064532,354.77916844420315,363.0523999023437,327.06201171875
2014-12-16,327.06201171875,345.8590087890625,327.06201171875,345.6730041503906,30864900,0.0,0.5,345.3450012207031,351.6319885253906,17264200,31.71788787629868,349.7396854032117,362.53385986328124,319.7760009765625
2014-12-17,319.7760009765625,333.9540100097656,315.1520080566406,326.8550109863281,37567900,0.0,0.5,327.06201171875,345.3450012207031,30864900,29.369380465708005,344.29174278018456,361.77701965332034,311.39599609375
2014-12-18,311.39599609375,323.7090148925781,304.23199462890625,319.7850036621094,39173000,0.0,0.5,319.7760009765625,327.06201171875,37567900,26.90212869584326,338.3106979281055,361.2931195068359,317.8429870605469
2014-12-19,317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100,0.0,0.5,311.39599609375,319.7760009765625,39173000,31.658755105135917,334.58929595218575,360.74387939453123,329.9559936523437
2014-12-20,329.9559936523437,330.32501220703125,316.04400634765625,317.6189880371094,20856700,0.0,0.5,317.8429870605469,311.39599609375,23823100,39.61006128216428,333.7468773522145,360.5765789794922,320.8429870605469
2014-12-21,320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600,0.0,0.5,329.9559936523437,317.8429870605469,20856700,36.197872494913405,331.4007154810022,360.4784588623047,331.885986328125
2014-12-22,331.885986328125,334.11700439453125,320.42498779296875,321.0679931640625,22315100,0.0,0.5,320.8429870605469,329.9559936523437,15207600,42.64556857534178,331.48894654411544,360.59833862304686,334.5719909667969
2014-12-23,334.5719909667969,336.2869873046875,329.60198974609375,332.0169982910156,16574200,0.0,0.5,331.885986328125,320.8429870605469,22315100,44.12465653497582,332.04950007551207,360.73869873046874,322.53399658203125
2014-12-24,322.53399658203125,334.7409973144531,321.35699462890625,334.385009765625,15092300,0.0,0.5,334.5719909667969,331.885986328125,16574200,39.24045957000897,330.31940853124286,360.57953857421876,319.00799560546875
2014-12-25,319.00799560546875,322.6700134277344,316.9580078125,322.2860107421875,9883640,0.0,0.5,322.53399658203125,334.5719909667969,15092300,37.91656384541629,328.26278799928394,360.1699786376953,327.92401123046875
2014-12-26,327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500,0.0,0.5,319.00799560546875,322.53399658203125,9883640,43.14047737795199,328.2011922231357,359.74265869140623,315.8630065917969
2014-12-27,315.8630065917969,328.9110107421875,312.6300048828125,327.5830078125,15185200,0.0,0.5,327.92401123046875,319.00799560546875,16410500,38.42977735629668,325.95788574471044,359.21161865234376,317.239013671875
2014-12-28,317.239013671875,320.02801513671875,311.0780029296875,316.1600036621094,11676600,0.0,0.5,315.8630065917969,327.92401123046875,15185200,39.24486694587488,324.37263627692215,358.6466387939453,312.6700134277344
2014-12-29,312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500,0.0,0.5,317.239013671875,315.8630065917969,11676600,37.471023162669084,322.2448866679789,357.6347589111328,310.73699951171875
2014-12-30,310.73699951171875,314.8089904785156,309.37298583984375,312.718994140625,12528300,0.0,0.5,312.6700134277344,317.239013671875,12302500,36.71493275375542,320.15254354865885,356.5110186767578,320.1929931640625
2014-12-31,320.1929931640625,320.1929931640625,310.21099853515625,310.91400146484375,13942900,0.0,0.5,310.73699951171875,312.6700134277344,12528300,42.79576767673676,320.1598980241868,355.5609783935547,314.2489929199219
2015-01-01,314.2489929199219,320.43499755859375,314.00299072265625,320.43499755859375,8036550,0.0,0.5,320.1929931640625,310.73699951171875,13942900,40.18209683029343,319.08518800522955,353.3747381591797,315.0320129394531
2015-01-02,315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650,0.0,0.5,314.2489929199219,320.1929931640625,8036550,40.69591963886717,318.3482470841793,351.2606787109375,281.0820007324219
2015-01-03,281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400,0.0,0.5,315.0320129394531,314.2489929199219,7860650,29.046050755606544,311.57256592931435,348.9259588623047,264.19500732421875
2015-01-04,264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100,0.0,0.5,281.0820007324219,315.0320129394531,33054400,25.184200567025716,302.95846436475153,346.6871990966797,274.4739990234375
2015-01-05,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800,0.0,0.5,264.19500732421875,281.0820007324219,55629100,31.182016557425136,297.7794706663308,344.4190393066406,286.1889953613281
2015-01-06,286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700,0.0,0.5,274.4739990234375,264.19500732421875,43962800,37.3468203438921,295.6721115199667,342.3946594238281,294.3370056152344
2015-01-07,294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800,0.0,0.5,286.1889953613281,274.4739990234375,23245700,41.28640197836104,295.42936499183355,340.77743957519533,283.3489990234375
2015-01-08,283.3489990234375,294.135009765625,282.17498779296875,294.135009765625,19982500,0.0,0.5,294.3370056152344,286.1889953613281,24866800,37.83166877306101,293.23293481576155,338.83331970214846,290.4079895019531
2015-01-09,290.4079895019531,291.114013671875,280.5329895019531,282.38299560546875,18718600,0.0,0.5,283.3489990234375,294.3370056152344,19982500,41.233743673367904,292.7193083950691,337.4846795654297,274.7959899902344
2015-01-10,274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300,0.0,0.5,290.4079895019531,283.3489990234375,18718600,36.47908627455977,289.4605232305537,335.96363952636716,265.6600036621094
2015-01-11,265.6600036621094,279.63800048828125,265.03900146484375,274.6080017089844,18200800,0.0,0.5,274.7959899902344,290.4079895019531,15264300,34.00778123048962,285.1331560362911,334.2184393310547,267.7959899902344
2015-01-12,267.7959899902344,272.2030029296875,265.20001220703125,266.14599609375,18880300,0.0,0.5,265.6600036621094,274.7959899902344,18200800,35.1145513531326,281.98094402791713,332.2228991699219,225.86099243164065
2015-01-13,225.86099243164065,268.2770080566406,219.906005859375,267.3940124511719,72843904,0.0,0.5,267.7959899902344,265.6600036621094,18880300,25.92262539630006,271.7773164649578,329.20209899902346,178.10299682617188
2015-01-14,178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704,0.0,0.5,225.86099243164065,267.7959899902344,72843904,19.622734000671194,254.74562198517853,325.2571990966797,209.843994140625
2015-01-15,209.843994140625,229.06700134277344,176.89700317382812,176.89700317382812,81773504,0.0,0.5,178.10299682617188,225.86099243164065,97638704,31.532371077399752,246.58168964980516,322.08667907714846,208.0970001220703
2015-01-16,208.0970001220703,221.59100341796875,199.77099609375,209.07000732421875,38421000,0.0,0.5,209.843994140625,178.10299682617188,81773504,31.25784734394472,239.58447337203518,318.8552188110352,199.25999450683597
2015-01-17,199.25999450683597,211.7310028076172,194.875,207.83399963378906,23469700,0.0,0.5,208.0970001220703,209.843994140625,38421000,29.842519189720456,232.25274994199896,315.3114788818359,210.3390045166016
2015-01-18,210.3390045166016,218.69500732421875,194.50599670410156,200.0500030517578,30085100,0.0,0.5,199.25999450683597,208.0970001220703,23469700,33.884391476196626,228.2684325919267,312.0084390258789,214.86099243164065
2015-01-19,214.86099243164065,216.72799682617188,207.3179931640625,211.4709930419922,18658300,0.0,0.5,210.3390045166016,199.25999450683597,30085100,35.51731131039965,225.83071619914742,308.74471893310545,211.31500244140625
2015-01-20,211.31500244140625,215.24099731445312,205.1529998779297,212.90699768066406,24051100,0.0,0.5,214.86099243164065,210.3390045166016,18658300,34.79165865341039,223.19149551592176,305.38611907958983,226.89700317382807
2015-01-21,226.89700317382807,227.78799438476562,211.21200561523438,211.3780059814453,29924600,0.0,0.5,211.31500244140625,214.86099243164065,24051100,40.54050043245071,223.86522418099563,302.2977590942383,233.406005859375
2015-01-22,233.406005859375,237.0189971923828,226.4340057373047,227.32200622558594,33544600,0.0,0.5,226.89700317382807,211.31500244140625,29924600,42.808709149676275,225.5999117588828,299.46567901611326,232.8789978027344
2015-01-23,232.8789978027344,234.84500122070312,225.1959991455078,233.51699829101562,24621700,0.0,0.5,233.406005859375,226.89700317382807,33544600,42.66679057888867,226.923381948674,296.73117889404296,247.8470001220703
2015-01-24,247.8470001220703,248.2100067138672,230.02200317382812,232.6999969482422,24782500,0.0,0.5,232.8789978027344,233.406005859375,24621700,47.945156698815914,230.72767616201878,294.1510388183594,253.71800231933597
2015-01-25,253.71800231933597,255.07400512695312,243.88999938964844,247.3520050048828,33582700,0.0,0.5,247.8470001220703,232.8789978027344,24782500,49.89373720453043,234.90773546334918,291.7296987915039,273.4729919433594
2015-01-26,273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000,0.0,0.5,253.71800231933597,247.8470001220703,33582700,55.878618713797955,241.91960027789648,289.697258605957,263.4750061035156
2015-01-27,263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000,0.0,0.5,273.4729919433594,253.71800231933597,106794000,52.46323867007339,245.83876497346358,287.7285787963867,233.9149932861328
2015-01-28,233.9149932861328,266.5350036621094,227.04600524902344,263.35101318359375,44352200,0.0,0.5,263.4750061035156,273.4729919433594,44399000,43.916541932695324,243.670806484858,285.36249877929686,233.51300048828125
2015-01-29,233.51300048828125,238.70599365234375,220.71200561523438,233.34800720214844,32213400,0.0,0.5,233.9149932861328,263.4750061035156,44352200,43.81201342581614,241.82393266729858,283.105458984375,226.4250030517578
2015-01-30,226.4250030517578,242.8509979248047,225.83900451660156,232.77200317382812,26605200,0.0,0.5,233.51300048828125,233.9149932861328,32213400,41.917523957652286,239.0241272826548,280.6238388061523,217.4640045166016
2015-01-31,217.4640045166016,233.50399780273438,216.3090057373047,226.4409942626953,23348200,0.0,0.5,226.4250030517578,233.51300048828125,26605200,39.586921241972526,235.1041049615542,277.9222790527344,226.9720001220703
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,0.0,0.5,217.4640045166016,226.4250030517578,23348200,43.19578462478702,233.6255404452844,275.5141989135742,238.22900390625
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,0.0,0.5,226.9720001220703,217.4640045166016,29128500,47.21609439778911,234.4625338018236,273.2461392211914,227.26800537109372
2015-02-03,227.26800537109372,245.95700073242188,224.48300170898438,237.45399475097656,40783700,0.0,0.5,238.22900390625,226.9720001220703,30612100,43.954050185679314,233.1544377235091,270.88459930419924,226.85299682617188
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.51100158691406,26594300,0.0,0.5,227.26800537109372,238.22900390625,40783700,43.83057815683755,232.0087211967205,268.88041900634767,217.11099243164065
2015-02-05,217.11099243164065,239.40499877929688,214.72500610351562,227.6649932861328,22516400,0.0,0.5,226.85299682617188,227.26800537109372,26594300,40.92436415513566,229.30004323943325,266.8271188354492,222.26600646972656
2015-02-06,222.26600646972656,230.50999450683594,216.23199462890625,216.92300415039062,24435300,0.0,0.5,217.11099243164065,226.85299682617188,22516400,43.07525179675189,228.02112746312295,265.0445190429688,227.7539978027344
2015-02-07,227.7539978027344,230.2989959716797,222.60699462890625,222.63299560546875,21604200,0.0,0.5,222.26600646972656,217.11099243164065,24435300,45.35621531294898,227.9725584339614,263.2427392578125,223.41200256347656
2015-02-08,223.41200256347656,229.43800354003906,221.07699584960938,227.6929931640625,17145200,0.0,0.5,227.7539978027344,222.26600646972656,21604200,43.858825655638405,227.14336645750961,261.11185943603516,220.1100006103516
2015-02-09,220.1100006103516,223.9770050048828,217.0189971923828,223.38900756835938,27791300,0.0,0.5,223.41200256347656,227.7539978027344,17145200,42.70419980794064,225.86457266711724,259.0971997070312,219.8390045166016
2015-02-10,219.8390045166016,221.8070068359375,215.33200073242188,220.28199768066406,21115100,0.0,0.5,220.1100006103516,223.41200256347656,27791300,42.60506733939201,224.76901482156893,256.8562600708008,219.18499755859372
2015-02-11,219.18499755859372,223.406005859375,218.07400512695312,219.73199462890625,17201900,0.0,0.5,219.8390045166016,220.1100006103516,21115100,42.34956299611262,223.75373895557343,254.54852020263672,221.76400756835935
2015-02-12,221.76400756835935,222.19900512695312,217.61399841308594,219.20799255371094,15206200,0.0,0.5,219.18499755859372,219.8390045166016,17201900,43.78133189908585,223.3919696124436,252.53312042236328,235.427001953125
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,0.0,0.5,221.76400756835935,219.18499755859372,15206200,50.75849936413732,225.5801573107493,250.86150054931642,257.3210144042969
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,0.0,0.5,235.427001953125,221.76400756835935,42744400,59.44437896497426,231.35122223684888,249.44944061279296,234.8249969482422
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,0.0,0.5,257.3210144042969,235.427001953125,49732500,49.736530751288406,231.98281763892038,247.82868041992188,233.84300231933597
2015-02-16,233.84300231933597,239.52099609375,229.02200317382812,234.8249969482422,28153700,0.0,0.5,234.8249969482422,257.3210144042969,56552400,49.357604743452654,232.3210330353596,246.1607601928711,243.6100006103516
2015-02-17,243.6100006103516,245.77499389648438,232.31399536132812,233.4219970703125,27363100,0.0,0.5,233.84300231933597,234.8249969482422,28153700,53.178465826456836,234.37357259444906,244.77955993652344,236.3260040283203
2015-02-18,236.3260040283203,244.25100708007812,232.33999633789062,243.77999877929688,25200800,0.0,0.5,243.6100006103516,233.84300231933597,27363100,50.14019599168874,234.7285601278802,243.29134002685547,240.2830047607422
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210938,18270500,0.0,0.5,236.3260040283203,243.6100006103516,25200800,51.752857482513136,235.73845915203694,241.69314025878907,243.7790069580078
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700,0.0,0.5,240.2830047607422,236.3260040283203,18270500,53.1932838773084,237.20037693494072,240.2837405395508,244.53399658203125
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,0.0,0.5,243.7790069580078,240.2830047607422,23876700,53.51604152975713,238.53376232532082,238.87378021240235,235.9770050048828
2015-02-22,235.9770050048828,246.39199829101562,233.8509979248047,244.54400634765625,19527000,0.0,0.5,244.53399658203125,243.7790069580078,12284200,49.36151390673922,238.06889735796847,237.97168029785155,238.8919982910156
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000,0.0,0.5,235.9770050048828,244.53399658203125,19527000,50.76375826627807,238.21855207306794,237.4656201171875,238.7350006103516
2015-02-24,238.7350006103516,239.9010009765625,236.40199279785156,238.9980010986328,14200400,0.0,0.5,238.8919982910156,235.9770050048828,16400000,50.68235531721093,238.31245180711952,236.7508401489258,237.47000122070312
2015-02-25,237.47000122070312,239.33999633789062,235.52999877929688,238.88999938964844,11496200,0.0,0.5,238.7350006103516,238.8919982910156,14200400,49.98681296096034,238.15927897322564,235.77646026611328,236.42599487304688
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.33700561523438,13619400,0.0,0.5,237.47000122070312,238.7350006103516,11496200,49.38445512274275,237.84413640955677,234.61824005126954,253.8280029296875
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,0.0,0.5,236.42599487304688,237.47000122070312,13619400,58.3860415674881,240.75029395867145,234.02782012939454,254.26300048828125
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.52000427246094,13949300,0.0,0.5,253.8280029296875,236.42599487304688,44013900,58.584318453776085,243.20714969132777,233.3049203491211,260.2019958496094
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,0.0,0.5,254.26300048828125,253.8280029296875,13949300,61.295772887821144,246.29712172010625,233.01304046630858,275.6700134277344
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,0.0,0.5,260.2019958496094,254.26300048828125,25213700,67.30040291396844,251.63764748512955,233.2132406616211,281.7019958496094
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,0.0,0.5,275.6700134277344,260.2019958496094,40465700,69.30057857602154,257.1038926423077,233.4913607788086,273.0920104980469
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,0.0,0.5,281.7019958496094,275.6700134277344,50461300,63.34448420972104,260.010823161533,234.43598114013673,276.1780090332031
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,0.0,0.5,273.0920104980469,281.7019958496094,41383000,64.52146237575087,262.95031150183667,236.39748138427734,272.7229919433594
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,0.0,0.5,276.1780090332031,273.0920104980469,41302400,62.11667629871959,264.7271624912044,237.65506134033203,276.260986328125
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,0.0,0.5,272.7229919433594,276.1780090332031,28918900,63.61228721903688,266.8242213706445,239.01834106445312,274.35400390625
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,0.0,0.5,276.260986328125,272.7229919433594,17825900,62.18718606361623,268.1932727407546,240.52022125244142,289.60699462890625
2015-03-09,289.60699462890625,292.70098876953125,273.89300537109375,274.81201171875,59178200,0.0,0.5,274.35400390625,276.260986328125,22067900,68.30372691431776,272.08667672041855,242.1055810546875,291.760009765625
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,0.0,0.5,289.60699462890625,274.35400390625,59178200,69.0644070717031,275.66364636500157,243.64356140136718,296.3789978027344
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,0.0,0.5,291.760009765625,289.60699462890625,67770800,70.68958279282207,279.4300738991348,245.34484130859374,294.35400390625
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,0.0,0.5,296.3789978027344,291.760009765625,33963900,68.97870694785962,282.1435157186103,246.69398132324218,285.3370056152344
2015-03-13,285.3370056152344,294.49798583984375,285.3370056152344,294.1180114746094,31421500,0.0,0.5,294.35400390625,296.3789978027344,32585200,61.80550307577695,282.7241502452692,247.73260131835937,281.885009765625
2015-03-14,281.885009765625,286.3420104980469,280.97601318359375,284.4419860839844,22612300,0.0,0.5,285.3370056152344,294.35400390625,31421500,59.264609286181916,282.57157924897024,248.7127215576172,286.3930053710937
2015-03-15,286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100,0.0,0.5,281.885009765625,285.3370056152344,22612300,61.491087852735006,283.2663839984472,249.48364166259765,290.5929870605469
2015-03-16,290.5929870605469,294.11199951171875,285.68499755859375,285.68499755859375,21516100,0.0,0.5,286.3930053710937,281.885009765625,11970100,63.49311519433483,284.5984936461017,250.22114135742189,285.5050048828125
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,0.0,0.5,290.5929870605469,286.3930053710937,21516100,59.46020958432038,284.7633138709582,250.46178161621094,256.29901123046875
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,0.0,0.5,285.5050048828125,290.5929870605469,21497200,42.69581655041058,279.58798611814194,250.31826171875,260.9280090332031
2015-03-19,260.9280090332031,264.2439880371094,248.63600158691406,255.8800048828125,52732000,0.0,0.5,256.29901123046875,285.5050048828125,57008000,45.326900847413484,276.19526301178945,250.8585220336914,261.7489929199219
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.95599365234375,18456700,0.0,0.5,260.9280090332031,256.29901123046875,52732000,45.80219500326903,273.56866844963173,251.42324188232422,260.0249938964844
